SequenceID,Source,FeatureType,FeatureStart,FeatureEnd,Score,Strand,Phase,Attributes,VALUE
CM002240.1,Genbank,gene,5336351,5338847,.,+,.,ID=gene7894;Name=syn-2;description=syntaxin-2;gbkey=Gene;gene=syn-2;gene_biotype=protein_coding;locus_tag=NCU04244,NCU04244
CM002242.1,Genbank,gene,2105240,2109312,.,-,.,ID=gene9860;Name=syn-1;description=syntaxin-1;gbkey=Gene;gene=syn-1;gene_biotype=protein_coding;locus_tag=NCU02460;old_locus_tag=NCU11387,NCU02460
CM002236.1,Genbank,gene,2545011,2550588,.,-,.,ID=gene651;Name=suc;description=succinate;gbkey=Gene;gene=suc;gene_biotype=protein_coding;locus_tag=NCU02505,NCU02505
CM002239.1,Genbank,gene,4870941,4874010,.,-,.,ID=gene6203;Name=sub-2;gbkey=Gene;gene=sub-2;gene_biotype=protein_coding;locus_tag=NCU07007,NCU07007
CM002240.1,Genbank,gene,3059102,3062061,.,+,.,ID=gene7261;Name=sub-1;gbkey=Gene;gene=sub-1;gene_biotype=protein_coding;locus_tag=NCU01154,NCU01154
CM002236.1,Genbank,gene,3568677,3576199,.,-,.,ID=gene938;Name=stt4;description=stt4-like;gbkey=Gene;gene=stt4;gene_biotype=protein_coding;locus_tag=NCU09367,NCU09367
CM002236.1,Genbank,gene,6070178,6072411,.,+,.,ID=gene1481;Name=stk-9;gbkey=Gene;gene=stk-9;gene_biotype=protein_coding;locus_tag=NCU07399,NCU07399
CM002240.1,Genbank,gene,6354743,6358025,.,-,.,ID=gene8158;Name=stk-8;description=serine/threonine protein kinase-8;gbkey=Gene;gene=stk-8;gene_biotype=protein_coding;locus_tag=NCU07172,NCU07172
CM002236.1,Genbank,gene,7223197,7226658,.,-,.,ID=gene1801;Name=stk-6;description=serine/threonine protein kinase-6;gbkey=Gene;gene=stk-6;gene_biotype=protein_coding;gene_synonym=mst-1;locus_tag=NCU00772,NCU00772
CM002239.1,Genbank,gene,3689774,3691672,.,-,.,ID=gene5881;Name=stk-58;Note=old_locus_tag NCU04349 has been split into new_locus_tags (NCU16822%2CNCU16821);description=serine/threonine protein kinase-58;gbkey=Gene;gene=stk-58;gene_biotype=protein_coding;locus_tag=NCU16821;old_locus_tag=NCU04349,NCU16821
CM002239.1,Genbank,gene,1181775,1186099,.,-,.,ID=gene5168;Name=stk-57;gbkey=Gene;gene=stk-57;gene_biotype=protein_coding;locus_tag=NCU10853,NCU10853
CM002238.1,Genbank,gene,341949,343583,.,-,.,"ID=gene3665;Name=stk-56;end_range=343583,.;gbkey=Gene;gene=stk-56;gene_biotype=protein_coding;locus_tag=NCU10004;partial=true;start_range=.,341949",NCU10004
CM002237.1,Genbank,gene,96532,100907,.,-,.,ID=gene2510;Name=stk-55;description=serine/threonine protein kinase-55;gbkey=Gene;gene=stk-55;gene_biotype=protein_coding;locus_tag=NCU09595,NCU09595
CM002238.1,Genbank,gene,296327,298561,.,-,.,"ID=gene3658;Name=stk-54;end_range=298561,.;gbkey=Gene;gene=stk-54;gene_biotype=protein_coding;locus_tag=NCU09189;partial=true",NCU09189
CM002236.1,Genbank,gene,720670,724628,.,-,.,"ID=gene182;Name=stk-53;end_range=724628,.;gbkey=Gene;gene=stk-53;gene_biotype=protein_coding;locus_tag=NCU09064;partial=true;start_range=.,720670",NCU09064
CM002238.1,Genbank,gene,5215762,5218271,.,-,.,ID=gene4882;Name=stk-52;description=serine/threonine protein kinase-52;gbkey=Gene;gene=stk-52;gene_biotype=protein_coding;locus_tag=NCU08767;old_locus_tag=NCU10652,NCU08767
CM002242.1,Genbank,gene,3641722,3645400,.,-,.,ID=gene10213;Name=stk-51;description=serine/threonine protein kinase-51;gbkey=Gene;gene=stk-51;gene_biotype=protein_coding;locus_tag=NCU08177,NCU08177
CM002239.1,Genbank,gene,4535616,4538835,.,-,.,ID=gene6116;Name=stk-50;description=serine/threonine protein kinase-50;gbkey=Gene;gene=stk-50;gene_biotype=protein_coding;locus_tag=NCU07280,NCU07280
CM002238.1,Genbank,gene,1785065,1790028,.,+,.,ID=gene3951;Name=stk-5;description=serine/threonine protein kinase-5;gbkey=Gene;gene=stk-5;gene_biotype=protein_coding;locus_tag=NCU06179,NCU06179
CM002241.1,Genbank,gene,301673,305929,.,-,.,ID=gene8279;Name=stk-49;description=serine/threonine protein kinase-49;gbkey=Gene;gene=stk-49;gene_biotype=protein_coding;locus_tag=NCU07062,NCU07062
CM002237.1,Genbank,gene,2027845,2031163,.,-,.,ID=gene2967;Name=stk-48;description=serine/threonine protein kinase-48;gbkey=Gene;gene=stk-48;gene_biotype=protein_coding;locus_tag=NCU06760,NCU06760
CM002240.1,Genbank,gene,4267305,4272238,.,-,.,ID=gene7600;Name=stk-47;description=serine/threonine protein kinase-47;gbkey=Gene;gene=stk-47;gene_biotype=protein_coding;locus_tag=NCU06685,NCU06685
CM002240.1,Genbank,gene,4073014,4078872,.,+,.,ID=gene7550;Name=stk-46;description=serine/threonine protein kinase-46;gbkey=Gene;gene=stk-46;gene_biotype=protein_coding;locus_tag=NCU06638,NCU06638
CM002239.1,Genbank,gene,1845214,1850760,.,-,.,ID=gene5376;Name=stk-45;description=serine/threonine protein kinase-45;gbkey=Gene;gene=stk-45;gene_biotype=protein_coding;locus_tag=NCU06626,NCU06626
CM002239.1,Genbank,gene,1708375,1713522,.,+,.,ID=gene5332;Name=stk-44;gbkey=Gene;gene=stk-44;gene_biotype=protein_coding;locus_tag=NCU06583,NCU06583
CM002238.1,Genbank,gene,1586496,1589120,.,+,.,"ID=gene3916;Name=stk-43;gbkey=Gene;gene=stk-43;gene_biotype=protein_coding;locus_tag=NCU06486;partial=true;start_range=.,1586496",NCU06486
CM002238.1,Genbank,gene,1350648,1352704,.,+,.,"ID=gene3850;Name=stk-42;end_range=1352704,.;gbkey=Gene;gene=stk-42;gene_biotype=protein_coding;locus_tag=NCU06422;partial=true",NCU06422
CM002238.1,Genbank,gene,1348760,1349924,.,+,.,"ID=gene3849;Name=stk-41;end_range=1349924,.;gbkey=Gene;gene=stk-41;gene_biotype=protein_coding;locus_tag=NCU06421;partial=true;start_range=.,1348760",NCU06421
CM002238.1,Genbank,gene,2043398,2048960,.,-,.,ID=gene4025;Name=stk-40;description=serine/threonine protein kinase-40;gbkey=Gene;gene=stk-40;gene_biotype=protein_coding;locus_tag=NCU06249,NCU06249
CM002241.1,Genbank,gene,2076684,2081610,.,-,.,ID=gene8749;Name=stk-4;description=serine/threonine protein kinase-4;gbkey=Gene;gene=stk-4;gene_biotype=protein_coding;locus_tag=NCU03894,NCU03894
CM002238.1,Genbank,gene,1980522,1984455,.,+,.,ID=gene4007;Name=stk-39;description=serine/threonine protein kinase-39;gbkey=Gene;gene=stk-39;gene_biotype=protein_coding;locus_tag=NCU06230,NCU06230
CM002238.1,Genbank,gene,1883165,1887524,.,+,.,ID=gene3978;Name=stk-38;description=serine/threonine protein kinase-38;gbkey=Gene;gene=stk-38;gene_biotype=protein_coding;locus_tag=NCU06202,NCU06202
CM002241.1,Genbank,gene,3108162,3109780,.,-,.,"ID=gene8959;Name=stk-37;end_range=3109780,.;gbkey=Gene;gene=stk-37;gene_biotype=protein_coding;locus_tag=NCU06006;partial=true;start_range=.,3108162",NCU06006
CM002238.1,Genbank,gene,391094,393053,.,-,.,"ID=gene3671;Name=stk-36;gbkey=Gene;gene=stk-36;gene_biotype=protein_coding;locus_tag=NCU05658;partial=true;start_range=.,391094",NCU05658
CM002238.1,Genbank,gene,384222,386039,.,-,.,"ID=gene3668;Name=stk-35;end_range=386039,.;gbkey=Gene;gene=stk-35;gene_biotype=protein_coding;locus_tag=NCU05655;partial=true;start_range=.,384222",NCU05655
CM002241.1,Genbank,gene,1238975,1242223,.,-,.,ID=gene8516;Name=stk-34;gbkey=Gene;gene=stk-34;gene_biotype=protein_coding;locus_tag=NCU05638,NCU05638
CM002241.1,Genbank,gene,1370176,1373028,.,-,.,ID=gene8559;Name=stk-33;description=serine/threonine protein kinase-33;gbkey=Gene;gene=stk-33;gene_biotype=protein_coding;locus_tag=NCU05600,NCU05600
CM002241.1,Genbank,gene,686051,690059,.,+,.,ID=gene8372;Name=stk-32;description=serine/threonine protein kinase-32;gbkey=Gene;gene=stk-32;gene_biotype=protein_coding;locus_tag=NCU04755,NCU04755
CM002241.1,Genbank,gene,653582,657867,.,+,.,ID=gene8363;Name=stk-31;description=serine/threonine protein kinase-31;gbkey=Gene;gene=stk-31;gene_biotype=protein_coding;locus_tag=NCU04747,NCU04747
CM002239.1,Genbank,gene,3737233,3741075,.,+,.,ID=gene5896;Name=stk-30;description=serine/threonine protein kinase-30;gbkey=Gene;gene=stk-30;gene_biotype=protein_coding;locus_tag=NCU04335,NCU04335
CM002240.1,Genbank,gene,5625151,5630337,.,+,.,ID=gene7973;Name=stk-29;description=serine/threonine protein kinase-29;gbkey=Gene;gene=stk-29;gene_biotype=protein_coding;locus_tag=NCU04326,NCU04326
CM002240.1,Genbank,gene,5477942,5481180,.,+,.,ID=gene7925;Name=stk-28;description=serine/threonine protein kinase-28;gbkey=Gene;gene=stk-28;gene_biotype=protein_coding;locus_tag=NCU04279,NCU04279
CM002240.1,Genbank,gene,5397036,5399700,.,+,.,ID=gene7905;Name=stk-27;description=serine/threonine protein kinase-27;gbkey=Gene;gene=stk-27;gene_biotype=protein_coding;locus_tag=NCU04259,NCU04259
CM002240.1,Genbank,gene,4978981,4982821,.,-,.,ID=gene7798;Name=stk-26;description=serine/threonine protein kinase-26;gbkey=Gene;gene=stk-26;gene_biotype=protein_coding;locus_tag=NCU04143,NCU04143
CM002240.1,Genbank,gene,2528740,2531593,.,+,.,ID=gene7093;Name=stk-25;description=serine/threonine protein kinase-25;gbkey=Gene;gene=stk-25;gene_biotype=protein_coding;locus_tag=NCU03823,NCU03823
CM002240.1,Genbank,gene,2442913,2445266,.,-,.,ID=gene7066;Name=stk-24;description=serine/threonine protein kinase-24;gbkey=Gene;gene=stk-24;gene_biotype=protein_coding;locus_tag=NCU03796,NCU03796
CM002237.1,Genbank,gene,189409,193428,.,-,.,ID=gene2525;Name=stk-23;description=pkh1;gbkey=Gene;gene=stk-23;gene_biotype=protein_coding;locus_tag=NCU03571,NCU03571
CM002237.1,Genbank,gene,368381,373148,.,-,.,ID=gene2574;Name=stk-22;description=serine/threonine protein kinase-22;gbkey=Gene;gene=stk-22;gene_biotype=protein_coding;locus_tag=NCU03523,NCU03523
CM002236.1,Genbank,gene,5033679,5036626,.,+,.,"ID=gene1215;Name=stk-21;description=serine/threonine protein kinase-21;end_range=5036626,.;gbkey=Gene;gene=stk-21;gene_biotype=protein_coding;locus_tag=NCU03242;partial=true;start_range=.,5033679",NCU03242
CM002236.1,Genbank,gene,8805901,8811073,.,+,.,ID=gene2255;Name=stk-20;gbkey=Gene;gene=stk-20;gene_biotype=protein_coding;locus_tag=NCU02885,NCU02885
CM002242.1,Genbank,gene,3200844,3206246,.,-,.,ID=gene10088;Name=stk-19;description=serine/threonine protein kinase-19;gbkey=Gene;gene=stk-19;gene_biotype=protein_coding;locus_tag=NCU02245,NCU02245
CM002240.1,Genbank,gene,3822706,3835614,.,-,.,ID=gene7496;Name=stk-18;description=serine/threonine protein kinase-18;gbkey=Gene;gene=stk-18;gene_biotype=protein_coding;locus_tag=NCU01379,NCU01379
CM002236.1,Genbank,gene,6752091,6757105,.,-,.,ID=gene1649;Name=stk-16;description=serine/threonine protein kinase-16;gbkey=Gene;gene=stk-16;gene_biotype=protein_coding;locus_tag=NCU00914,NCU00914
CM002242.1,Genbank,gene,3349507,3354270,.,+,.,ID=gene10132;Name=stk-14;description=serine/threonine protein kinase-14;gbkey=Gene;gene=stk-14;gene_biotype=protein_coding;locus_tag=NCU02202,NCU02202
CM002238.1,Genbank,gene,2645177,2647379,.,-,.,ID=gene4168;Name=stk-13;description=serine/threonine protein kinase-13;gbkey=Gene;gene=stk-13;gene_biotype=protein_coding;locus_tag=NCU00108,NCU00108
CM002236.1,Genbank,gene,6158890,6166641,.,+,.,ID=gene1501;Name=stk-12;description=serine/threonine protein kinase-12;gbkey=Gene;gene=stk-12;gene_biotype=protein_coding;locus_tag=NCU07378,NCU07378
CM002236.1,Genbank,gene,4875159,4877889,.,+,.,ID=gene1168;Name=stk-11;description=serine/threonine protein kinase-11;gbkey=Gene;gene=stk-11;gene_biotype=protein_coding;locus_tag=NCU03197,NCU03197
CM002236.1,Genbank,gene,4888873,4895320,.,-,.,ID=gene1171;Name=stk-10;description=serine/threonine protein kinase-10;gbkey=Gene;gene=stk-10;gene_biotype=protein_coding;locus_tag=NCU03200;old_locus_tag=NCU03201,NCU03200
CM002240.1,Genbank,gene,4758899,4761774,.,+,.,ID=gene7738;Name=stk-1;description=serine/threonine protein kinase-1;gbkey=Gene;gene=stk-1;gene_biotype=protein_coding;locus_tag=NCU01435,NCU01435
CM002238.1,Genbank,gene,4946418,4948227,.,-,.,ID=gene4809;Name=ssp-1;description=site-specific parvulin-1;gbkey=Gene;gene=ssp-1;gene_biotype=protein_coding;locus_tag=NCU08554,NCU08554
CM002239.1,Genbank,gene,2072558,2075732,.,+,.,ID=gene5416;Name=sre;description=siderophore regulation;gbkey=Gene;gene=sre;gene_biotype=protein_coding;locus_tag=NCU07728,NCU07728
CM002240.1,Genbank,gene,2963578,2965419,.,+,.,"ID=gene7233;Name=spo11;description=spo11 ortholog;gbkey=Gene;gene=spo11;gene_biotype=protein_coding;locus_tag=NCU01120;partial=true;start_range=.,2963578",NCU01120
CM002240.1,Genbank,gene,4406588,4409961,.,-,.,ID=gene7649;Name=spe-3;description=spermidine-3;gbkey=Gene;gene=spe-3;gene_biotype=protein_coding;locus_tag=NCU06727,NCU06727
CM002240.1,Genbank,gene,2856033,2858200,.,-,.,ID=gene7195;Name=spe-2;description=spermidine-2;gbkey=Gene;gene=spe-2;gene_biotype=protein_coding;locus_tag=NCU01083,NCU01083
CM002240.1,Genbank,gene,3470938,3474214,.,-,.,ID=gene7383;Name=spe-1;description=spermidine-1;gbkey=Gene;gene=spe-1;gene_biotype=protein_coding;gene_synonym=put-1;locus_tag=NCU01271,NCU01271
CM002236.1,Genbank,gene,4609229,4614172,.,+,.,ID=gene1084;Name=spa2;description=spa2-like;gbkey=Gene;gene=spa2;gene_biotype=protein_coding;locus_tag=NCU03115,NCU03115
CM002240.1,Genbank,gene,2749558,2753246,.,+,.,ID=gene7153;Name=sp;gbkey=Gene;gene=sp;gene_biotype=protein_coding;locus_tag=NCU01044,NCU01044
CM002236.1,Genbank,gene,2804910,2808507,.,+,.,"ID=gene735;Name=sor-4;description=sorbose-resistant-4;gbkey=Gene;gene=sor-4;gene_biotype=protein_coding;gene_synonym=amy,dgr-3,gla,Pk-mod-D,rco-3,sor(DS),sor-T9,T9;locus_tag=NCU02582",NCU02582
CM002240.1,Genbank,gene,3262280,3265413,.,+,.,ID=gene7328;Name=sod-2;description=superoxide dismutase-2;gbkey=Gene;gene=sod-2;gene_biotype=protein_coding;locus_tag=NCU01213,NCU01213
CM002236.1,Genbank,gene,1135057,1136630,.,-,.,ID=gene284;Name=sod-1;description=superoxide dismutase-1;gbkey=Gene;gene=sod-1;gene_biotype=protein_coding;locus_tag=NCU02133,NCU02133
CM002236.1,Genbank,gene,9109342,9114311,.,+,.,"ID=gene2340;Name=so;description=soft;gbkey=Gene;gene=so;gene_biotype=protein_coding;gene_synonym=fs-n,ham-1;locus_tag=NCU02794",NCU02794
CM002238.1,Genbank,gene,3794914,3797318,.,-,.,"ID=gene4498;Name=snf5;description=Snf5-like;end_range=3797318,.;gbkey=Gene;gene=snf5;gene_biotype=protein_coding;locus_tag=NCU00421;partial=true",NCU00421
CM002242.1,Genbank,gene,166762,170125,.,-,.,"ID=gene9311;Name=sms-2;description=suppressor of meiotic silencing-2;end_range=170125,.;gbkey=Gene;gene=sms-2;gene_biotype=protein_coding;locus_tag=NCU09434;partial=true",NCU09434
CM002240.1,Genbank,gene,1854769,1857178,.,-,.,ID=gene6903;Name=smco-7;description=semicolonial-7;gbkey=Gene;gene=smco-7;gene_biotype=protein_coding;locus_tag=NCU03616,NCU03616
CM002236.1,Genbank,gene,3468715,3476170,.,-,.,ID=gene918;Name=smco-1;description=semicolonial-1;gbkey=Gene;gene=smco-1;gene_biotype=protein_coding;locus_tag=NCU02762,NCU02762
CM002236.1,Genbank,gene,2226728,2228146,.,-,.,ID=gene577;Name=short chain dehydrogenase/reductase family;description=short chain dehydrogenase/reductase family;gbkey=Gene;gene=short chain dehydrogenase/reductase family;gene_biotype=protein_coding;locus_tag=NCU01861,NCU01861
CM002240.1,Genbank,gene,3902254,3904846,.,+,.,ID=gene7517;Name=short chain dehydrogenase/reductase family;description=short chain dehydrogenase/reductase family;gbkey=Gene;gene=short chain dehydrogenase/reductase family;gene_biotype=protein_coding;locus_tag=NCU01399,NCU01399
CM002237.1,Genbank,gene,3824792,3826621,.,+,.,ID=gene3415;Name=set-9;description=set-domain histone methyltransferase-9;gbkey=Gene;gene=set-9;gene_biotype=protein_coding;locus_tag=NCU08733,NCU08733
CM002236.1,Genbank,gene,1813940,1818960,.,+,.,ID=gene459;Name=set-8;description=set-domain histone methyltransferase-8;gbkey=Gene;gene=set-8;gene_biotype=protein_coding;locus_tag=NCU01973,NCU01973
CM002236.1,Genbank,gene,408524,415263,.,-,.,ID=gene110;Name=set-7;description=set-domain histone methyltransferase-7;gbkey=Gene;gene=set-7;gene_biotype=protein_coding;locus_tag=NCU07496,NCU07496
CM002237.1,Genbank,gene,4468613,4470618,.,+,.,ID=gene3576;Name=set-6;description=set-domain histone methyltransferase-6;gbkey=Gene;gene=set-6;gene_biotype=protein_coding;locus_tag=NCU09495,NCU09495
CM002242.1,Genbank,gene,1743020,1744089,.,+,.,"ID=gene9747;Name=set-5;description=set-domain histone methyltransferase-5;gbkey=Gene;gene=set-5;gene_biotype=protein_coding;locus_tag=NCU06119;partial=true;start_range=.,1743020",NCU06119
CM002239.1,Genbank,gene,3524933,3529965,.,-,.,ID=gene5838;Name=set-4;description=set-domain histone methyltransferase-4;gbkey=Gene;gene=set-4;gene_biotype=protein_coding;locus_tag=NCU04389,NCU04389
CM002236.1,Genbank,gene,1970618,1976166,.,-,.,ID=gene500;Name=set-3;description=set-domain histone methyltransferase-3;gbkey=Gene;gene=set-3;gene_biotype=protein_coding;locus_tag=NCU01932,NCU01932
CM002238.1,Genbank,gene,3236473,3240984,.,+,.,ID=gene4341;Name=set-2;description=set-domain histone methyltransferase-2;gbkey=Gene;gene=set-2;gene_biotype=protein_coding;locus_tag=NCU00269,NCU00269
CM002240.1,Genbank,gene,3230443,3236098,.,+,.,ID=gene7318;Name=set-1;description=set-domain histone methyltransferase-1;gbkey=Gene;gene=set-1;gene_biotype=protein_coding;locus_tag=NCU01206,NCU01206
CM002242.1,Genbank,gene,4197610,4199022,.,+,.,"ID=gene10391;Name=SesB;description=SesB;end_range=4199022,.;gbkey=Gene;gene=SesB;gene_biotype=protein_coding;locus_tag=NCU05896;partial=true;start_range=.,4197610",NCU05896
CM002240.1,Genbank,gene,4777829,4781182,.,-,.,ID=gene7744;Name=ser-7;description=serine-7;gbkey=Gene;gene=ser-7;gene_biotype=protein_coding;locus_tag=NCU01429,NCU01429
CM002236.1,Genbank,gene,8974340,8976019,.,+,.,ID=gene2308;Name=sec53;description=Sec53-like;gbkey=Gene;gene=sec53;gene_biotype=protein_coding;locus_tag=NCU02829,NCU02829
CM002239.1,Genbank,gene,2185940,2189996,.,-,.,ID=gene5447;Name=sec5;gbkey=Gene;gene=sec5;gene_biotype=protein_coding;locus_tag=NCU07698,NCU07698
CM002239.1,Genbank,gene,2445271,2448410,.,-,.,ID=gene5515;Name=Sec1 family superfamily;description=Sec1 family superfamily;gbkey=Gene;gene=Sec1 family superfamily;gene_biotype=protein_coding;locus_tag=NCU08312,NCU08312
CM002236.1,Genbank,gene,7027224,7030337,.,+,.,ID=gene1738;Name=scp;description=serine carboxypeptidase;gbkey=Gene;gene=scp;gene_biotype=protein_coding;locus_tag=NCU00831,NCU00831
CM002238.1,Genbank,gene,4149131,4150859,.,-,.,ID=gene4592;Name=scon-3;description=sulfur control-3;gbkey=Gene;gene=scon-3;gene_biotype=protein_coding;gene_synonym=skp-1;locus_tag=NCU08991,NCU08991
CM002238.1,Genbank,gene,4898254,4902879,.,+,.,ID=gene4798;Name=scon-2;description=sulfur control-2;gbkey=Gene;gene=scon-2;gene_biotype=protein_coding;locus_tag=NCU08563,NCU08563
CM002238.1,Genbank,gene,4456383,4460313,.,-,.,ID=gene4674;Name=sah-3;description=short aerial hyphae-3;gbkey=Gene;gene=sah-3;gene_biotype=protein_coding;locus_tag=NCU07535,NCU07535
CM002241.1,Genbank,gene,581298,586798,.,-,.,ID=gene8342;Name=sah-2;description=short aerial hyphae-2;gbkey=Gene;gene=sah-2;gene_biotype=protein_coding;locus_tag=NCU04731,NCU04731
CM002240.1,Genbank,gene,5114339,5117351,.,+,.,ID=gene7834;Name=sah-1;description=short aerial hyphae-1;gbkey=Gene;gene=sah-1;gene_biotype=protein_coding;locus_tag=NCU04179,NCU04179
CM002236.1,Genbank,gene,5853014,5856857,.,-,.,"ID=gene1432;Name=sad-3;description=suppressor of ascus dominance-3;end_range=5856857,.;gbkey=Gene;gene=sad-3;gene_biotype=protein_coding;locus_tag=NCU09211;partial=true;start_range=.,5853014",NCU09211
CM002240.1,Genbank,gene,5529766,5533137,.,+,.,"ID=gene7941;Name=sad-2;description=suppressor of ascus-dominance-2;end_range=5533137,.;gbkey=Gene;gene=sad-2;gene_biotype=protein_coding;locus_tag=NCU04294;partial=true;start_range=.,5529766",NCU04294
CM002236.1,Genbank,gene,969499,974473,.,+,.,"ID=gene233;Name=sad-1;description=suppressor of ascus-dominance-1;end_range=974473,.;gbkey=Gene;gene=sad-1;gene_biotype=protein_coding;locus_tag=NCU02178;partial=true;start_range=.,969499",NCU02178
CM002239.1,Genbank,gene,1747376,1750612,.,-,.,ID=gene5344;Name=SAC3/GANP domain-containing protein;description=SAC3/GANP domain-containing protein;gbkey=Gene;gene=SAC3/GANP domain-containing protein;gene_biotype=protein_coding;locus_tag=NCU06594,NCU06594
CM002236.1,Genbank,gene,9599876,9605142,.,+,.,ID=gene2436;Name=rtg2;description=rtg2-like;gbkey=Gene;gene=rtg2;gene_biotype=protein_coding;locus_tag=NCU08611,NCU08611
CM002236.1,Genbank,gene,9280963,9286536,.,-,.,ID=gene2373;Name=Rsp;description=round spore;gbkey=Gene;gene=Rsp;gene_biotype=protein_coding;gene_synonym=R;locus_tag=NCU02764,NCU02764
CM002238.1,Genbank,gene,167660,169481,.,-,.,"ID=gene3615;Name=rsk;description=resistant to Spore killer;gbkey=Gene;gene=rsk;gene_biotype=protein_coding;gene_synonym=r(Sk-2),r(Sk-3),Sk-2,Sk-3;locus_tag=NCU09151",NCU09151
CM002237.1,Genbank,gene,4056176,4061581,.,+,.,ID=gene3472;Name=rrp3;description=RNA-dependent RNA polymerase 3;gbkey=Gene;gene=rrp3;gene_biotype=protein_coding;locus_tag=NCU08435,NCU08435
CM002238.1,Genbank,gene,2146807,2152833,.,+,.,ID=gene4051;Name=rRNA biogenesis protein RRP5;description=rRNA biogenesis protein RRP5;gbkey=Gene;gene=rRNA biogenesis protein RRP5;gene_biotype=protein_coding;locus_tag=NCU06272,NCU06272
CM002242.1,Genbank,gene,2581086,2584933,.,-,.,ID=gene9899;Name=rrg-2;description=response regulator-2;gbkey=Gene;gene=rrg-2;gene_biotype=protein_coding;locus_tag=NCU02413,NCU02413
CM002236.1,Genbank,gene,2113962,2118659,.,+,.,ID=gene541;Name=rrg-1;description=response regulator-1;gbkey=Gene;gene=rrg-1;gene_biotype=protein_coding;locus_tag=NCU01895,NCU01895
CM002239.1,Genbank,gene,3450793,3453158,.,-,.,ID=gene5810;Name=rpt-5;description=regulatory particle%2C ATPase-like-5;gbkey=Gene;gene=rpt-5;gene_biotype=protein_coding;locus_tag=NCU04414,NCU04414
